data,f_1_real,f_1_datetime,f_2_real,f_2_datetime,f_3_real,f_3_datetime,f_4_real,f_4_datetime,f_5_real,f_5_datetime,f_6_real,f_6_datetime,f_7_real,f_7_datetime,f_8_real,f_8_datetime
2026-01-27 22:15:52,6.233,2026-01-27 23:00:00,6.229599952697754,2026-01-28 00:00:00,6.2230000495910645,2026-01-28 01:00:00,6.217899799346924,2026-01-28 02:00:00,,,,,,,,
2026-01-28 18:10:51,6.2148,2026-01-28 19:00:00,6.206999778747559,2026-01-28 20:00:00,6.208199977874756,2026-01-28 21:00:00,6.213500022888184,2026-01-28 22:00:00,6.219200134277344,2026-01-28 23:00:00,6.2230000495910645,2026-01-29,6.216599941253662,2026-01-29 01:00:00,6.217700004577637,2026-01-29 01:55:52
2026-01-29 01:45:51,6.2177,2026-01-29 01:55:52,,,,,,,,,,,,,,
