data_hoje,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,hoje,futuro_1,futuro_2,futuro_3,futuro_4,futuro_5,futuro_6,futuro_7,futuro_8
2026-01-26 15:56:00,76.52493286132812,80.3359375,81.7748031616211,79.48761749267578,79.16092681884766,73.36470794677734,74.76457977294922,74.21514892578125,74.38146209716797,74.61676788330078,75.00232696533203,74.67752838134766,74.67729949951172,74.53350067138672,74.86251831054688
