data_hoje,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,hoje,futuro_1,futuro_2,futuro_3,futuro_4,futuro_5,futuro_6,futuro_7,futuro_8
2026-01-23 14:30:00,259.9599914550781,258.2099914550781,255.52999877929688,246.6999969482422,247.6499938964844,248.3500061035156,248.0399932861328,247.7377471923828,247.3647003173828,248.63584899902344,249.0417633056641,249.80653381347656,249.9889373779297,253.1277008056641,255.275634765625
2026-01-26 15:58:01,258.2099914550781,255.52999877929688,246.6999969482422,247.64999389648438,248.35000610351562,248.0399932861328,254.7899932861328,254.2864227294922,252.76499938964844,254.7276611328125,255.58493041992188,255.8983612060547,255.97805786132812,255.40757751464844,254.09043884277344
