data_hoje,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,hoje,futuro_1,futuro_2,futuro_3,futuro_4,futuro_5,futuro_6,futuro_7,futuro_8
2026-01-26 14:08:39,0.8034200072288513,0.7987200021743774,0.7978900074958801,0.7894999980926514,0.7963899970054626,0.7889999747276306,0.7771700024604797,0.7724292874336243,0.7735410332679749,0.7762723565101624,0.7787960171699524,0.7784520387649536,0.780869722366333,0.7817623019218445,0.7819139957427979
