data,f_1_real,f_1_datetime,f_2_real,f_2_datetime,f_3_real,f_3_datetime,f_4_real,f_4_datetime,f_5_real,f_5_datetime,f_6_real,f_6_datetime,f_7_real,f_7_datetime,f_8_real,f_8_datetime
2026-01-27 20:00:00,19.610000610351562,2026-01-28 13:00:00,19.690000534057617,2026-01-28 14:00:00,19.559999465942383,2026-01-28 15:00:00,19.540000915527344,2026-01-28 16:00:00,19.469999313354492,2026-01-28 17:00:00,19.459999084472656,2026-01-28 18:00:00,19.450000762939453,2026-01-28 19:00:00,19.59000015258789,2026-01-28 20:00:00
2026-01-28 20:00:00,,,,,,,,,,,,,,,,
