data_hoje,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,hoje,futuro_1,futuro_2,futuro_3,futuro_4,futuro_5,futuro_6,futuro_7,futuro_8
2026-01-26 14:07:00,0.11426900327205658,0.11748600006103516,0.11845000088214874,0.12003999948501587,0.11838000267744064,0.11452499777078629,0.12216286361217499,0.12339171022176743,0.12424962222576141,0.12290268391370773,0.1210118979215622,0.12054555118083954,0.1200094148516655,0.11953474581241608,0.12100549042224884
