data,f_1_real,f_1_datetime,f_2_real,f_2_datetime,f_3_real,f_3_datetime,f_4_real,f_4_datetime,f_5_real,f_5_datetime,f_6_real,f_6_datetime,f_7_real,f_7_datetime,f_8_real,f_8_datetime
2026-01-27 21:00:00,675.41748046875,2026-01-28 14:30:00,669.9249877929688,2026-01-28 15:30:00,669.2000122070312,2026-01-28 16:30:00,671.4099731445312,2026-01-28 17:30:00,671.3900146484375,2026-01-28 18:30:00,671.10498046875,2026-01-28 19:30:00,668.8599853515625,2026-01-28 20:30:00,668.72998046875,2026-01-28 21:00:00
2026-01-28 21:00:00,,,,,,,,,,,,,,,,
