data_hoje,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,hoje,futuro_1,futuro_2,futuro_3,futuro_4,futuro_5,futuro_6,futuro_7,futuro_8
2026-01-26 15:56:00,2.2925779819488525,2.3788468837738037,2.3303210735321045,2.3646700382232666,2.3299379348754883,2.2353320121765137,2.2714600563049316,2.277724504470825,2.291660785675049,2.2903683185577393,2.276798725128174,2.258333921432495,2.270562171936035,2.2585866451263428,2.2626562118530273
