data,f_1_real,f_1_datetime,f_2_real,f_2_datetime,f_3_real,f_3_datetime,f_4_real,f_4_datetime,f_5_real,f_5_datetime,f_6_real,f_6_datetime,f_7_real,f_7_datetime,f_8_real,f_8_datetime
2026-01-27 22:18:00,12.036394119262695,2026-01-27 23:00:00,12.024197578430176,2026-01-28 00:00:00,11.979508399963379,2026-01-28 01:00:00,11.98869800567627,2026-01-28 02:00:00,11.968247413635254,2026-01-28 03:00:00,11.911091804504395,2026-01-28 04:00:00,11.89069938659668,2026-01-28 05:00:00,11.969791412353516,2026-01-28 06:00:00
2026-01-28 18:15:00,11.85141372680664,2026-01-28 19:00:00,11.8239164352417,2026-01-28 20:00:00,11.85204792022705,2026-01-28 21:00:00,11.882040023803711,2026-01-28 22:00:00,11.834373474121094,2026-01-28 23:00:00,11.773300170898438,2026-01-29 00:00:00,11.757147789001465,2026-01-29 01:00:00,11.756715774536133,2026-01-29 01:57:00
2026-01-29 01:49:00,,,,,,,,,,,,,,,,
