data_hoje,p_6,p_5,p_4,p_3,p_2,p_1,hoje,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8
2026-01-26 19:01:00,0.5202360153198242,0.5274609923362732,0.5223240256309509,0.5240010023117065,0.5196470022201538,0.4950459897518158,0.5166667103767395,0.5140839219093323,0.5152138471603394,0.5144738554954529,0.5103262066841125,0.5098939538002014,0.5124128460884094,0.5158430933952332,0.5205727815628052
2026-01-27 17:42:00,0.5274609923362732,0.5223240256309509,0.5240010023117065,0.5196470022201538,0.4950459897518158,0.5158740282058716,0.5121209621429443,0.513084352016449,0.5100317001342773,0.5058966875076294,0.5068179965019226,0.510244607925415,0.5102561712265015,0.512824296951294,0.5150384306907654
