data_hoje,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,hoje,futuro_1,futuro_2,futuro_3,futuro_4,futuro_5,futuro_6,futuro_7,futuro_8
2026-01-26 15:56:00,153.07200622558594,159.26284790039062,157.11773681640625,156.91444396972656,155.98406982421875,147.73570251464844,152.50807189941406,152.82748413085938,151.33969116210938,150.75039672851562,151.79786682128906,152.48599243164062,153.4494171142578,153.8370361328125,152.9595947265625
