data_hoje,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,hoje,futuro_1,futuro_2,futuro_3,futuro_4,futuro_5,futuro_6,futuro_7,futuro_8
2026-01-26 14:07:00,2935.605712890625,2978.901123046875,2949.63330078125,2953.25634765625,2948.74072265625,2815.90234375,2909.31396484375,2893.169677734375,2902.3720703125,2893.3388671875,2898.122802734375,2905.996826171875,2894.42919921875,2896.64892578125,2905.760986328125
