data,f_1_real,f_1_datetime,f_2_real,f_2_datetime,f_3_real,f_3_datetime,f_4_real,f_4_datetime,f_5_real,f_5_datetime,f_6_real,f_6_datetime,f_7_real,f_7_datetime,f_8_real,f_8_datetime
2026-01-26 19:01:53,1.3677457571029663,2026-01-27 00:00:00,1.3771259784698486,2026-01-28 15:34:52,,,,,,,,,,,,
2026-01-27 21:37:51,1.3771259784698486,2026-01-28 15:34:52,,,,,,,,,,,,,,
2026-01-28 11:23:50,,,,,,,,,,,,,,,,
