data_hoje,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,hoje,futuro_1,futuro_2,futuro_3,futuro_4,futuro_5,futuro_6,futuro_7,futuro_8
2026-01-26 15:56:53,0.7473099827766418,0.7460299730300903,0.7452499866485596,0.7440000176429749,0.7451900243759155,0.7406700253486633,0.7293099761009216,0.7290710210800171,0.7302624583244324,0.7306714057922363,0.729461669921875,0.7297518849372864,0.7293384671211243,0.7291473746299744,0.729275643825531
