data,f_1_real,f_1_datetime,f_2_real,f_2_datetime,f_3_real,f_3_datetime,f_4_real,f_4_datetime,f_5_real,f_5_datetime,f_6_real,f_6_datetime,f_7_real,f_7_datetime,f_8_real,f_8_datetime
2026-01-26 23:55:54,7.209805,2026-01-27 00:00:00,7.165804862976074,2026-01-28 00:00:00,7.178100109100342,2026-01-29 10:25:54,,,,,,,,,,
2026-01-27 21:35:51,7.165805,2026-01-28 00:00:00,7.178100109100342,2026-01-29 10:25:54,,,,,,,,,,,,
2026-01-28 11:20:50,7.1781,2026-01-29 10:25:54,,,,,,,,,,,,,,
2026-01-29 07:55:50,7.1781,2026-01-29 10:25:54,,,,,,,,,,,,,,
