data,f_1_real,f_1_datetime,f_2_real,f_2_datetime,f_3_real,f_3_datetime,f_4_real,f_4_datetime,f_5_real,f_5_datetime,f_6_real,f_6_datetime,f_7_real,f_7_datetime,f_8_real,f_8_datetime
2026-01-26 23:30:08,5.279099941253662,2026-01-27 00:00:00,5.198599815368652,2026-01-28 15:36:47,,,,,,,,,,,,
2026-01-27 21:26:59,5.198599815368652,2026-01-28 15:36:47,,,,,,,,,,,,,,
2026-01-28 10:58:29,,,,,,,,,,,,,,,,
