data_hoje,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,hoje,futuro_1,futuro_2,futuro_3,futuro_4,futuro_5,futuro_6,futuro_7,futuro_8
2026-01-26 15:57:00,0.0008989999769255519,0.0008989999769255519,0.0008989999769255519,0.0008989999769255519,0.0008989999769255519,0.0008989999769255519,0.0008992253569886088,0.0008992383955046535,0.0008992161019705236,0.0008992304210551083,0.0008992126095108688,0.0008991991053335369,0.0008991971844807267,0.000899219885468483,0.0008992496295832098
