asset,futuro_1_mape_positivo_mean,futuro_1_mape_positivo_5,futuro_1_mape_positivo_25,futuro_1_mape_positivo_50,futuro_1_mape_positivo_75,futuro_1_mape_positivo_95,futuro_1_count_positivo,futuro_1_mape_negativo_mean,futuro_1_mape_negativo_5,futuro_1_mape_negativo_25,futuro_1_mape_negativo_50,futuro_1_mape_negativo_75,futuro_1_mape_negativo_95,futuro_1_count_negativo,futuro_2_mape_positivo_mean,futuro_2_mape_positivo_5,futuro_2_mape_positivo_25,futuro_2_mape_positivo_50,futuro_2_mape_positivo_75,futuro_2_mape_positivo_95,futuro_2_count_positivo,futuro_2_mape_negativo_mean,futuro_2_mape_negativo_5,futuro_2_mape_negativo_25,futuro_2_mape_negativo_50,futuro_2_mape_negativo_75,futuro_2_mape_negativo_95,futuro_2_count_negativo,futuro_3_mape_positivo_mean,futuro_3_mape_positivo_5,futuro_3_mape_positivo_25,futuro_3_mape_positivo_50,futuro_3_mape_positivo_75,futuro_3_mape_positivo_95,futuro_3_count_positivo,futuro_3_mape_negativo_mean,futuro_3_mape_negativo_5,futuro_3_mape_negativo_25,futuro_3_mape_negativo_50,futuro_3_mape_negativo_75,futuro_3_mape_negativo_95,futuro_3_count_negativo,futuro_4_mape_positivo_mean,futuro_4_mape_positivo_5,futuro_4_mape_positivo_25,futuro_4_mape_positivo_50,futuro_4_mape_positivo_75,futuro_4_mape_positivo_95,futuro_4_count_positivo,futuro_4_mape_negativo_mean,futuro_4_mape_negativo_5,futuro_4_mape_negativo_25,futuro_4_mape_negativo_50,futuro_4_mape_negativo_75,futuro_4_mape_negativo_95,futuro_4_count_negativo,futuro_5_mape_positivo_mean,futuro_5_mape_positivo_5,futuro_5_mape_positivo_25,futuro_5_mape_positivo_50,futuro_5_mape_positivo_75,futuro_5_mape_positivo_95,futuro_5_count_positivo,futuro_5_mape_negativo_mean,futuro_5_mape_negativo_5,futuro_5_mape_negativo_25,futuro_5_mape_negativo_50,futuro_5_mape_negativo_75,futuro_5_mape_negativo_95,futuro_5_count_negativo,futuro_6_mape_positivo_mean,futuro_6_mape_positivo_5,futuro_6_mape_positivo_25,futuro_6_mape_positivo_50,futuro_6_mape_positivo_75,futuro_6_mape_positivo_95,futuro_6_count_positivo,futuro_6_mape_negativo_mean,futuro_6_mape_negativo_5,futuro_6_mape_negativo_25,futuro_6_mape_negativo_50,futuro_6_mape_negativo_75,futuro_6_mape_negativo_95,futuro_6_count_negativo,futuro_7_mape_positivo_mean,futuro_7_mape_positivo_5,futuro_7_mape_positivo_25,futuro_7_mape_positivo_50,futuro_7_mape_positivo_75,futuro_7_mape_positivo_95,futuro_7_count_positivo,futuro_7_mape_negativo_mean,futuro_7_mape_negativo_5,futuro_7_mape_negativo_25,futuro_7_mape_negativo_50,futuro_7_mape_negativo_75,futuro_7_mape_negativo_95,futuro_7_count_negativo,futuro_8_mape_positivo_mean,futuro_8_mape_positivo_5,futuro_8_mape_positivo_25,futuro_8_mape_positivo_50,futuro_8_mape_positivo_75,futuro_8_mape_positivo_95,futuro_8_count_positivo,futuro_8_mape_negativo_mean,futuro_8_mape_negativo_5,futuro_8_mape_negativo_25,futuro_8_mape_negativo_50,futuro_8_mape_negativo_75,futuro_8_mape_negativo_95,futuro_8_count_negativo
EUR_BRL,0.4778193533420563,0.07428175611421466,0.35497331619262695,0.3973521292209625,0.5979752540588379,0.94734468460083,5,0.19191862642765045,0.026805223897099495,0.0545392669737339,0.10304360091686249,0.25356215238571167,0.47357352972030636,5,0.4207901954650879,0.06942497715353965,0.18635951727628708,0.30676761269569397,0.5937013030052185,0.9003627896308896,7,0.4189887046813965,0.21783076226711273,0.35580889880657196,0.528281569480896,0.536814957857132,0.5436416685581207,3,0.38019922375679016,0.2452606439590454,0.3828505277633667,0.42542871832847595,0.4276124835014343,0.4489153981208801,5,0.22298696637153625,0.0742429405450821,0.08518199622631073,0.11191798746585846,0.4212142825126648,0.4243327260017395,5,0.19205549359321594,0.07123469710350036,0.14508824422955513,0.20451251417398453,0.25147975608706474,0.29543643221259114,4,0.40974172949790955,0.021030903793871403,0.09586160257458687,0.32502415776252747,0.6321557462215424,0.9582671374082565,6,0.3184015154838562,0.12044095695018768,0.1493401974439621,0.3757629692554474,0.40032532811164856,0.5227555334568024,5,0.5484897494316101,0.24660882949829102,0.43480634689331055,0.48712068796157837,0.7413103580474854,0.851983642578125,5,0.367697536945343,0.08005079813301563,0.10431931354105473,0.32108744978904724,0.5844656825065613,0.7205984473228454,4,0.37452003359794617,0.06953180767595768,0.18928233161568642,0.32958701252937317,0.379249669611454,0.85226871073246,6,0.5711333155632019,0.29048215225338936,0.4545873925089836,0.6220365464687347,0.7228099405765533,0.7689766734838486,6,0.3639371693134308,0.05072446018457413,0.1238720677793026,0.273900531232357,0.5139656141400337,0.8032011047005652,4,0.5952954888343811,0.32766195833683015,0.49364250898361206,0.5803624391555786,0.7002583742141724,0.8593134403228758,7,0.7553138732910156,0.627379196882248,0.6632483899593353,0.7080848813056946,0.8237648606300354,0.9163088440895081,3
GBP_BRL,0.5248309373855591,0.32325018793344495,0.48760778456926346,0.5929466784000397,0.6301697939634323,0.6310495227575302,4,0.43518444895744324,0.04787955991923809,0.16308864951133728,0.48856690526008606,0.644600436091423,0.8019964098930359,6,0.38744109869003296,0.166800095140934,0.22373522073030472,0.31437042355537415,0.4780763015151024,0.7103810474276542,4,0.16900187730789185,0.020528420340269804,0.04623112827539444,0.12635616958141327,0.3023655265569687,0.3601667284965515,6,0.484611839056015,0.14535464644432067,0.3228684961795807,0.40744054317474365,0.5312016010284424,0.9546980381011962,5,0.3187066912651062,0.07561552673578262,0.10424835234880447,0.3096473515033722,0.4461040794849396,0.621281772851944,5,0.3834291994571686,0.12004750967025757,0.17415741831064224,0.3189537078142166,0.4295215457677841,0.830818697810173,6,0.40389859676361084,0.12052424252033234,0.2754296660423279,0.46458588540554047,0.5930548161268234,0.6023107618093491,4,0.28094586730003357,0.14566863030195237,0.1935843899846077,0.2774966061115265,0.3823820799589157,0.3988819390535355,7,0.37182700634002686,0.19224759042263032,0.21242015063762665,0.23763585090637207,0.46413829922676086,0.6453402578830718,3,0.4228740930557251,0.039987617172300816,0.18098241090774536,0.5470849871635437,0.6144114136695862,0.6944175064563751,6,0.32677319645881653,0.03868846707046032,0.12641988322138786,0.2216784432530403,0.4220317602157593,0.7619906246662138,4,0.37387755513191223,0.10986378118395806,0.31086844205856323,0.4307660162448883,0.4796203225851059,0.5348773419857025,7,0.6979250311851501,0.5447557985782623,0.6201777756214142,0.714455246925354,0.7839373648166656,0.8395230591297149,3,0.3678440749645233,0.02430819347500801,0.08958516642451286,0.29721276462078094,0.5406296700239182,0.8640985786914825,6,0.41382038593292236,0.038347603753209114,0.081381905823946,0.2884080857038498,0.6208465397357941,0.9648703157901762,4
USD_EUR,0.18497057259082794,0.011513545736670494,0.016126105561852455,0.21198715269565582,0.30384325981140137,0.36679739952087403,5,0.261281281709671,0.17037541568279266,0.17242483794689178,0.2871421277523041,0.2892901301383972,0.36800700426101685,5,0.1268528252840042,0.04634985625743866,0.07389859855175018,0.13072939217090607,0.13598380982875824,0.23054845035076138,5,0.17036372423171997,0.006794777326285839,0.007983974181115627,0.23188938200473785,0.23839089274406433,0.3413236558437347,5,0.13641320168972015,0.04351208694279194,0.05820203758776188,0.0765644758939743,0.18469998985528946,0.27120840102434157,3,0.14728008210659027,0.013133464427664878,0.06315084919333458,0.10566779971122742,0.1929040476679802,0.36740006804466235,7,0.14331713318824768,0.056437572836875914,0.08892953395843506,0.09460743516683578,0.16705168783664703,0.2875562459230423,5,0.2086038887500763,0.06925041377544403,0.17159132659435272,0.20914384722709656,0.28435027599334717,0.324285101890564,5,0.16836859285831451,0.02936065346002579,0.08420909196138382,0.18342968821525574,0.26758918911218643,0.2862909987568855,4,0.27192047238349915,0.059746600687503815,0.23381304740905762,0.31543318927288055,0.35297752916812897,0.404696486890316,6,0.15791837871074677,0.0072960860561579475,0.030316154472529888,0.06565392017364502,0.19325614720582962,0.43771093189716326,4,0.21287226676940918,0.05164807103574276,0.13448640890419483,0.1948620229959488,0.30289602652192116,0.38734976947307587,6,0.28175753355026245,0.11814253032207489,0.14509646594524384,0.15132154524326324,0.4884190857410431,0.5077211439609528,5,0.14386041462421417,0.05227836221456528,0.10183004289865494,0.17567093670368195,0.17802993953227997,0.21471053063869475,5,0.7588345408439636,0.5936433732509613,0.628928154706955,0.7678205668926239,0.8977269530296326,0.9114452719688415,4,0.13191238045692444,0.022235911339521408,0.058740539476275444,0.06560513377189636,0.1496928669512272,0.35587485134601593,6
USD_GBP,0.3308774530887604,0.06577905416488647,0.06611382961273193,0.254547655582428,0.5269332528114319,0.6982644200325012,5,0.2846885323524475,0.08488805294036865,0.13322758674621582,0.30797475576400757,0.36562472581863403,0.5081748127937317,5,0.3221505582332611,0.15830663442611695,0.25748711824417114,0.2677159011363983,0.4080314040184021,0.5168116927146912,5,0.18996982276439667,0.08998905420303345,0.16550391912460327,0.17670591175556183,0.26623669266700745,0.26948111653327944,5,0.13837581872940063,0.040466442704200745,0.08126174658536911,0.14566683396697044,0.19101443514227867,0.23076264187693596,6,0.22477814555168152,0.08845263719558716,0.20945916324853897,0.2601454257965088,0.27546441555023193,0.31158947944641113,4,0.2788625955581665,0.23134846091270447,0.2643152177333832,0.30552366375923157,0.30674049258232117,0.30771395564079285,3,0.15132057666778564,0.015272637270390988,0.04845767095685005,0.1343621462583542,0.20159783959388733,0.35106639266014084,7,0.19997449219226837,0.13218260258436204,0.13231541961431503,0.1324814409017563,0.23388705402612686,0.3150115445256233,3,0.21082672476768494,0.1297304280102253,0.15909187495708466,0.17230869829654694,0.22401269525289536,0.36921619474887835,7,0.18712639808654785,0.08298652693629265,0.11216365918517113,0.14863507449626923,0.24284347146749496,0.3182101890444755,3,0.18705393373966217,0.009234917722642422,0.05090368911623955,0.12590356171131134,0.2059626430273056,0.532545498013496,7,0.15486708283424377,0.010847851866856217,0.023513708729296923,0.08211314305663109,0.2905833460390568,0.38085733354091644,6,0.22761450707912445,0.056456332467496394,0.07457445096224546,0.10735346376895905,0.26039351522922516,0.5671381264925002,4,0.3949081301689148,0.04711952917277813,0.09119376167654991,0.2759037911891937,0.6114163398742676,0.9826644837856291,7,0.4120563268661499,0.2748666673898697,0.27866895496845245,0.2834218144416809,0.48112645745277405,0.6392901718616485,3
USD_JPY,0.11360564082860947,0.04144899547100067,0.04672349989414215,0.0994330644607544,0.1162475124001503,0.2356445491313934,5,0.3106421232223511,0.09589680582284928,0.10091645270586014,0.17272798717021942,0.5630583763122559,0.6101044178009033,5,0.18348360061645508,0.03385701980441809,0.0902295708656311,0.14894048869609833,0.2069641649723053,0.4360770761966703,7,0.34647202491760254,0.07891230434179305,0.1701522395014763,0.2842021584510803,0.4916568398475647,0.6576205849647522,3,0.35148364305496216,0.11182542741298676,0.20154495537281036,0.39681553840637207,0.46874475479125977,0.5744828701019287,5,0.2760546803474426,0.06839334666728973,0.07332293689250946,0.09510545432567596,0.45022153854370117,0.645614194869995,5,0.3101274073123932,0.07372502833604813,0.10746810585260391,0.3901953101158142,0.4068264663219452,0.5460515439510345,5,0.41059961915016174,0.0704293541610241,0.12950997054576874,0.4822266399860382,0.6827866435050964,0.6988099455833435,5,0.1977258324623108,0.02563480520620942,0.04030056204646826,0.14765987545251846,0.283284205943346,0.4761384055018425,6,0.670304536819458,0.32710886299610137,0.5135555416345596,0.6874553263187408,0.844204306602478,0.9894890546798705,4,0.26267459988594055,0.11035210415720939,0.11130258068442345,0.12047355622053146,0.27184557914733887,0.6140785694122313,4,0.4957423210144043,0.031658655032515526,0.14518791437149048,0.3392488807439804,0.6912191733717918,1.2457866072654724,6,0.28251516819000244,0.028304647095501425,0.05509943515062332,0.20235243439674377,0.47239263355731964,0.6917906582355499,7,0.3716292381286621,0.06120426207780838,0.26133376359939575,0.5114956498146057,0.5518578886985779,0.5841476798057557,3,0.5694636106491089,0.04691678993403912,0.1464521437883377,0.2892453074455261,0.9201995730400085,1.3792404294013973,7,0.09469613432884216,0.024350711330771446,0.027228718623518944,0.030826227739453316,0.13022859394550323,0.20975048840045926,3
EUR_USD,0.15566261112689972,0.10389116145670414,0.12815742380917072,0.15012332797050476,0.1776285208761692,0.21518907621502875,4,0.1658962219953537,0.02802506508305669,0.05916223302483559,0.1306356117129326,0.22247576341032982,0.3783410042524338,6,0.08267224580049515,0.03541528433561325,0.04376634210348129,0.07852466404438019,0.12303414940834045,0.13237367272377015,5,0.08775368332862854,0.03171095997095108,0.052045851945877075,0.06277528405189514,0.1123846247792244,0.1704252615571022,5,0.1779811978340149,0.0779165867716074,0.08417844399809837,0.12316053360700607,0.15164319425821304,0.4220971018075943,6,0.11041264235973358,0.05254623629152775,0.05872686393558979,0.078009944409132,0.12969572097063065,0.21364281177520747,4,0.24146829545497894,0.06118448916822672,0.08984220959246159,0.21195580065250397,0.3083307519555092,0.5126924514770508,6,0.14947670698165894,0.02421860154718161,0.0785530786961317,0.1257011741399765,0.19662480801343918,0.3080205783247947,4,0.26215434074401855,0.01915525388903916,0.12047533690929413,0.28275081515312195,0.4156416431069374,0.4732520952820778,6,0.06736764311790466,0.04299914725124836,0.06301476992666721,0.07486699521541595,0.0792198646813631,0.08123703338205815,4,0.2693057656288147,0.03449148572981358,0.1539890319108963,0.2540438175201416,0.3879574239253998,0.504089069366455,7,0.31885603070259094,0.05158499851822853,0.08326153829693794,0.12285721302032471,0.4564511179924011,0.7233262419700622,3,0.1400478333234787,0.10255615636706353,0.12811734899878502,0.1600688397884369,0.16198882460594177,0.16352481245994568,3,0.11340568214654922,0.020433983858674766,0.052425408735871315,0.059640541672706604,0.08465037494897842,0.34537606239318824,7,0.1108304113149643,0.0326141394674778,0.08160798624157906,0.10414637252688408,0.13336880132555962,0.19840435013175006,4,0.5502743721008301,0.06560517102479935,0.24586393684148788,0.6925195455551147,0.7937001734972,0.9096472263336182,6
GBP_USD,0.20261991024017334,0.0630480047315359,0.10591733455657959,0.1809333860874176,0.2848023846745491,0.3795283913612365,7,0.3225281238555908,0.11182074695825578,0.2570134103298187,0.43850424885749817,0.4460308998823166,0.4520522207021713,3,0.3362793028354645,0.11989449001848698,0.1927939224988222,0.2461671307682991,0.3896524906158447,0.6788210868835447,4,0.2127867490053177,0.04695902485400438,0.07853477820754051,0.18731888383626938,0.3590667173266411,0.4003083035349846,6,0.37377235293388367,0.2618097096681595,0.32892800867557526,0.41282588243484497,0.43814346194267273,0.4583975255489349,3,0.15279734134674072,0.06982344761490822,0.09297593683004379,0.18334512412548065,0.19380707293748856,0.23026561588048933,7,0.24979476630687714,0.1320648454129696,0.14679216966032982,0.2568511590361595,0.3466106206178665,0.3634167015552521,6,0.21763929724693298,0.12675507813692094,0.18621287494897842,0.24002566188573837,0.27145209163427353,0.2771826311945915,4,0.30713948607444763,0.1131015345454216,0.1945578120648861,0.33473990857601166,0.3831367567181587,0.4933665245771408,6,0.1541157364845276,0.09440601281821728,0.121535649523139,0.16493422538042068,0.19751430302858353,0.19867954403162003,4,0.3442889451980591,0.08104664869606495,0.12384751625359058,0.29757750779390335,0.45770153403282166,0.7647915512323378,8,0.23950757086277008,0.21793551594018937,0.2275230959057808,0.23950757086277008,0.25149204581975937,0.2610796257853508,2,0.10178327560424805,0.013256000587716699,0.04896990954875946,0.08340921252965927,0.12767005525529385,0.22969799861311913,6,0.23844635486602783,0.13388027772307395,0.19755296036601067,0.26233626902103424,0.3032296672463417,0.30956656485795975,4,0.0753709077835083,0.03575962632894516,0.05336464196443558,0.0753709077835083,0.09737717732787132,0.11498219296336173,2,0.4804385006427765,0.008820482529699802,0.057172879576683044,0.20089470595121384,0.829025149345398,1.378268918395042,8
AUD_USD,0.24712206423282623,0.043106221780180934,0.11531594209372997,0.22678148746490479,0.3585876077413559,0.479614707827568,4,0.2714485824108124,0.05999547988176346,0.1309010609984398,0.3041840270161629,0.3957130163908005,0.4555657356977463,6,0.3567017912864685,0.1346461907029152,0.26606252789497375,0.35887035727500916,0.4233129322528839,0.5914394915103912,5,0.33692750334739685,0.15555498898029327,0.17470581829547882,0.20975074172019958,0.4244701564311981,0.6648488461971283,5,0.3184853196144104,0.07231688126921654,0.10210157558321953,0.19237913191318512,0.32021088898181915,0.8964814662933345,7,0.45588207244873047,0.23058944344520568,0.3439784348011017,0.4857146739959717,0.5827019810676575,0.6602918267250061,3,0.3190089166164398,0.12047877535223961,0.2750229015946388,0.3377184420824051,0.40340638905763626,0.4687703177332878,6,0.1887783408164978,0.05077179111540318,0.1126450914889574,0.19106461852788925,0.2671978697180748,0.3235841080546379,4,0.35299497842788696,0.10116680637001992,0.19820774346590042,0.31037960946559906,0.4461909532546997,0.7168412148952482,8,0.10429548472166061,0.014248086418956519,0.05426915129646659,0.10429548472166061,0.1543218158185482,0.19434288069605826,2,0.3450027406215668,0.18764771670103073,0.21947228908538818,0.24044716358184814,0.43404749035835266,0.6208798766136168,7,0.1549125462770462,0.1443756639957428,0.14782819151878357,0.15214385092258453,0.1606125608086586,0.16738752871751786,3,0.3091904819011688,0.1384581983089447,0.1428757607936859,0.262159526348114,0.5001418590545654,0.5027656078338623,5,0.27154842019081116,0.15287620425224305,0.17834636569023132,0.2119016796350479,0.26183605194091797,0.4996866226196289,5,0.30909091234207153,0.017902251426130535,0.019773167092353106,0.29078012704849243,0.5800978690385818,0.6259146124124527,4,0.8607592582702637,0.24657170474529266,0.5582596659660339,0.8670701086521149,1.139093428850174,1.4836947917938232,6
CAD_USD,0.16478171944618225,0.04001983143389225,0.08178810030221939,0.1164063960313797,0.19940001517534256,0.3572690621018409,4,0.06340035051107407,0.02632186748087406,0.03794214129447937,0.06208162382245064,0.08198974281549454,0.10659654252231121,6,0.16304469108581543,0.020456612668931486,0.10410542786121368,0.11942881345748901,0.1862814724445343,0.37336272597312925,9,0.10871244966983795,0.10871244966983795,0.10871244966983795,0.10871244966983795,0.10871244966983795,0.10871244966983795,1,0.14820663630962372,0.01587126599624753,0.055885713547468185,0.17183271050453186,0.2349536195397377,0.27421997487545013,7,0.0369926393032074,0.015626898594200613,0.021710307337343693,0.029314568266272545,0.048435937613248825,0.06373303160071372,3,0.15382345020771027,0.03923414945602417,0.08753317594528198,0.13780605792999268,0.2325366884469986,0.2737729102373123,5,0.06427446752786636,0.025330597907304762,0.04788416251540184,0.051714688539505005,0.09579220414161682,0.10418969392776489,5,0.2117864489555359,0.04641358554363251,0.12416685000061989,0.18833866715431213,0.27595826610922813,0.40998620316386214,4,0.03936723247170448,0.0098324257414788,0.016308260150253773,0.04217563010752201,0.05724849458783865,0.06907739117741585,6,0.15853045880794525,0.012561783660203218,0.04499038215726614,0.11836180090904236,0.24710381403565407,0.3680070638656616,6,0.14931465685367584,0.03164536878466606,0.07986021786928177,0.1015169695019722,0.17097140848636627,0.33390071839094154,4,0.0659295991063118,0.02493990007787943,0.03749470133334398,0.06231129541993141,0.09074619598686695,0.11198493279516696,4,0.11688301712274551,0.054339153692126274,0.06473038531839848,0.08565126731991768,0.10491817072033882,0.2586089074611664,6,0.07417357712984085,0.026254043728113175,0.03126465156674385,0.037527911365032196,0.09875967726111412,0.14774508997797964,3,0.3486841320991516,0.0876305103302002,0.17058977484703064,0.24385753273963928,0.44486264884471893,0.7757173687219617,7
USD_CHF,0.2538914978504181,0.20419728010892868,0.22172286361455917,0.2436298429965973,0.2809293419122696,0.3107689410448074,3,0.2164469063282013,0.03200727971270681,0.09111140668392181,0.1838276982307434,0.26690997928380966,0.5126737356185911,7,0.23482994735240936,0.20613687708973885,0.20658329501748085,0.23472405225038528,0.2629707008600235,0.2636712580919266,4,0.27637454867362976,0.08726762980222702,0.13443434238433838,0.28439168632030487,0.3450893759727478,0.5049452036619186,6,0.10435281693935394,0.04718013107776642,0.05442678928375244,0.06535475701093674,0.15769021213054657,0.19067711532115936,5,0.3529631197452545,0.06740322336554527,0.12970730662345886,0.19640645384788513,0.38991254568099976,0.8755520224571227,5,0.365805059671402,0.19127737879753112,0.2723519504070282,0.37369516491889954,0.4632032662630081,0.534809747338295,3,0.3061210811138153,0.07952485308051109,0.1487680934369564,0.22094368934631348,0.4242202788591385,0.6595704197883605,7,0.280667245388031,0.10473387613892556,0.13997920230031013,0.2890762686729431,0.4297642931342125,0.44482791870832444,4,0.3243522346019745,0.04497105535119772,0.08215688169002533,0.17576369643211365,0.44435523450374603,0.8585483133792877,6,0.3417636454105377,0.045060732401907444,0.10579638928174973,0.22881107032299042,0.28181175887584686,0.9675239771604538,6,0.7097337245941162,0.31004723310470583,0.33608096837997437,0.6701633334159851,1.043816089630127,1.1648187637329102,4,0.3604559302330017,0.1435351312160492,0.2045208364725113,0.2578430771827698,0.3381923884153366,0.8384055018424983,7,0.3436880111694336,0.29514520466327665,0.29912377893924713,0.3040969967842102,0.36845678091049194,0.4199446082115173,3,0.7530137896537781,0.31253114342689514,0.4958420544862747,0.8381616771221161,0.9974087327718735,1.102675050497055,6,0.19705332815647125,0.0407804349437356,0.07159787882119417,0.19808033108711243,0.323535792529583,0.3518884405493736,4
