data_hoje,p_6,p_5,p_4,p_3,p_2,p_1,hoje,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8
2026-01-27 20:00:00,51.779998779296875,51.619998931884766,51.65999984741211,51.279998779296875,51.27000045776367,51.13999938964844,51.02000045776367,51.03053283691406,51.065372467041016,51.06973648071289,51.031517028808594,51.04161834716797,51.04206848144531,50.98229217529297,51.013389587402344
