data_hoje,p_6,p_5,p_4,p_3,p_2,p_1,hoje,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8
2026-01-26 19:00:00,125.70572662353516,129.3790740966797,128.28834533691406,127.36157989501952,127.05381774902344,118.77285766601562,124.55075073242188,124.344970703125,124.24520874023438,123.45924377441406,123.32901763916016,123.64844512939452,123.50568389892578,124.49382781982422,124.8054656982422
2026-01-27 00:17:00,125.70572662353516,129.3790740966797,128.28834533691406,127.36157989501953,127.05381774902344,118.77285766601562,123.90827941894531,123.66805267333984,122.81531524658203,122.82170867919922,123.02333068847656,121.8741455078125,123.06401824951172,124.70269775390625,124.85359191894531
