data_hoje,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,hoje,futuro_1,futuro_2,futuro_3,futuro_4,futuro_5,futuro_6,futuro_7,futuro_8
2026-01-26 13:53:45,32.040000915527344,32.16999816894531,32.290000915527344,33.43000030517578,33.58000183105469,35.040000915527344,35.16999816894531,34.924110412597656,35.029754638671875,34.99376678466797,35.267417907714844,34.95680236816406,34.99662780761719,35.11054229736328,35.33229446411133
