data,f_1_real,f_1_datetime,f_2_real,f_2_datetime,f_3_real,f_3_datetime,f_4_real,f_4_datetime,f_5_real,f_5_datetime,f_6_real,f_6_datetime,f_7_real,f_7_datetime,f_8_real,f_8_datetime
2026-01-27 22:17:52,0.69974107,2026-01-27 23:00:00,0.69998604,2026-01-28 00:00:00,0.6988609,2026-01-28 01:00:00,0.6995453238487244,2026-01-28 02:00:00,0.6992518305778503,2026-01-28 03:00:00,0.6996431946754456,2026-01-28 04:00:00,0.7005744576454163,2026-01-28 05:00:00,0.7002310752868652,2026-01-28 06:00:00
2026-01-28 13:23:53,0.700084,2026-01-28 14:00:00,0.69925183,2026-01-28 15:00:00,0.6994964,2026-01-28 15:29:51,,,,,,,,,,
