data_hoje,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,hoje,futuro_1,futuro_2,futuro_3,futuro_4,futuro_5,futuro_6,futuro_7,futuro_8
2026-01-23 14:30:00,615.52001953125,620.7999877929688,620.25,604.1199951171875,612.9600219726562,647.6300048828125,658.760009765625,661.581787109375,659.9566040039062,659.370849609375,662.8567504882812,656.798583984375,649.83935546875,655.4232788085938,648.6868286132812
