data_hoje,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,hoje,futuro_1,futuro_2,futuro_3,futuro_4,futuro_5,futuro_6,futuro_7,futuro_8
2026-01-26 15:43:03,39.61000061035156,39.54999923706055,39.91999816894531,41.66999816894531,43.08000183105469,43.56999969482422,43.83000183105469,43.34313201904297,43.746917724609375,43.549888610839844,43.456417083740234,44.026737213134766,43.77541732788086,44.22482681274414,44.07444381713867
