data,f_1_real,f_1_datetime,f_2_real,f_2_datetime,f_3_real,f_3_datetime,f_4_real,f_4_datetime,f_5_real,f_5_datetime,f_6_real,f_6_datetime,f_7_real,f_7_datetime,f_8_real,f_8_datetime
2026-01-26 19:00:00,599.8864,2026-01-27 00:00:00,590.4127807617188,2026-01-28 00:00:00,576.8278198242188,2026-01-29 11:47:00,,,,,,,,,,
2026-01-27 21:38:00,590.4128,2026-01-28 00:00:00,576.8278198242188,2026-01-29 11:47:00,,,,,,,,,,,,
2026-01-28 11:25:00,576.8278,2026-01-29 11:47:00,,,,,,,,,,,,,,
2026-01-29 01:33:00,576.8278,2026-01-29 11:47:00,,,,,,,,,,,,,,
