data,f_1_real,f_1_datetime,f_2_real,f_2_datetime,f_3_real,f_3_datetime,f_4_real,f_4_datetime,f_5_real,f_5_datetime,f_6_real,f_6_datetime,f_7_real,f_7_datetime,f_8_real,f_8_datetime
2026-01-27 22:18:00,12.120155,2026-01-27 23:00:00,12.112441,2026-01-28 00:00:00,12.110554,2026-01-28 01:00:00,12.046729,2026-01-28 02:00:00,12.056867,2026-01-28 03:00:00,12.025442,2026-01-28 04:00:00,12.074628,2026-01-28 05:00:00,12.132438,2026-01-28 06:00:00
2026-01-28 18:15:00,12.0560255,2026-01-28 19:00:00,12.047665,2026-01-28 20:00:00,12.065184,2026-01-28 21:00:00,12.100101,2026-01-28 22:00:00,12.060483,2026-01-28 23:00:00,11.979694,2026-01-29 00:00:00,11.916493,2026-01-29 01:00:00,11.774503,2026-01-29 02:00:00
2026-01-29 01:49:00,11.774503,2026-01-29 02:00:00,11.775115,2026-01-29 03:00:00,11.780531,2026-01-29 04:00:00,11.782404,2026-01-29 05:00:00,11.8127,2026-01-29 06:00:00,11.815096,2026-01-29 07:00:00,11.728602,2026-01-29 08:00:00,11.724383,2026-01-29 09:00:00
