data_hoje,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,hoje,futuro_1,futuro_2,futuro_3,futuro_4,futuro_5,futuro_6,futuro_7,futuro_8
2026-01-26 15:57:51,0.720025360584259,0.7194554805755615,0.7207726240158081,0.7229090332984924,0.7223763465881348,0.7254735827445984,0.7309941649436951,0.7310976386070251,0.7308902740478516,0.7298377752304077,0.7304304838180542,0.7296329140663147,0.7306151986122131,0.7309475541114807,0.7310777902603149
