data,f_1_real,f_1_datetime,f_2_real,f_2_datetime,f_3_real,f_3_datetime,f_4_real,f_4_datetime,f_5_real,f_5_datetime,f_6_real,f_6_datetime,f_7_real,f_7_datetime,f_8_real,f_8_datetime
2026-01-27 22:18:00,599.9401,2026-01-27 23:00:00,598.83606,2026-01-28 00:00:00,598.7667,2026-01-28 01:00:00,596.6437,2026-01-28 02:00:00,598.4338,2026-01-28 03:00:00,596.7541,2026-01-28 04:00:00,593.4754,2026-01-28 05:00:00,595.22284,2026-01-28 06:00:00
2026-01-28 18:15:00,592.4501,2026-01-28 19:00:00,590.3692,2026-01-28 20:00:00,590.5515,2026-01-28 21:00:00,590.48315,2026-01-28 22:00:00,590.4234,2026-01-28 23:00:00,589.375,2026-01-29 00:00:00,587.7507,2026-01-29 01:00:00,583.3344,2026-01-29 02:00:00
2026-01-29 01:49:00,583.3344,2026-01-29 02:00:00,581.1321,2026-01-29 03:00:00,581.51196,2026-01-29 04:00:00,578.3853,2026-01-29 05:00:00,578.2135,2026-01-29 06:00:00,582.0743,2026-01-29 07:00:00,579.9756,2026-01-29 08:00:00,578.2196,2026-01-29 09:00:00
