data,f_1_real,f_1_datetime,f_2_real,f_2_datetime,f_3_real,f_3_datetime,f_4_real,f_4_datetime,f_5_real,f_5_datetime,f_6_real,f_6_datetime,f_7_real,f_7_datetime,f_8_real,f_8_datetime
2026-01-26 19:01:53,0.7311300039291382,2026-01-27 00:00:00,0.723360002040863,2026-01-28 00:00:00,0.7245200276374817,2026-01-29 02:00:52,,,,,,,,,,
2026-01-27 21:37:51,0.723360002040863,2026-01-28 00:00:00,0.7245200276374817,2026-01-29 02:00:52,,,,,,,,,,,,
2026-01-28 11:23:50,0.7245200276374817,2026-01-29 02:00:52,,,,,,,,,,,,,,
2026-01-29 01:30:51,,,,,,,,,,,,,,,,
