asset,futuro_1_mape_positivo_mean,futuro_1_mape_positivo_5,futuro_1_mape_positivo_25,futuro_1_mape_positivo_50,futuro_1_mape_positivo_75,futuro_1_mape_positivo_95,futuro_1_count_positivo,futuro_1_mape_negativo_mean,futuro_1_mape_negativo_5,futuro_1_mape_negativo_25,futuro_1_mape_negativo_50,futuro_1_mape_negativo_75,futuro_1_mape_negativo_95,futuro_1_count_negativo,futuro_2_mape_positivo_mean,futuro_2_mape_positivo_5,futuro_2_mape_positivo_25,futuro_2_mape_positivo_50,futuro_2_mape_positivo_75,futuro_2_mape_positivo_95,futuro_2_count_positivo,futuro_2_mape_negativo_mean,futuro_2_mape_negativo_5,futuro_2_mape_negativo_25,futuro_2_mape_negativo_50,futuro_2_mape_negativo_75,futuro_2_mape_negativo_95,futuro_2_count_negativo,futuro_3_mape_positivo_mean,futuro_3_mape_positivo_5,futuro_3_mape_positivo_25,futuro_3_mape_positivo_50,futuro_3_mape_positivo_75,futuro_3_mape_positivo_95,futuro_3_count_positivo,futuro_3_mape_negativo_mean,futuro_3_mape_negativo_5,futuro_3_mape_negativo_25,futuro_3_mape_negativo_50,futuro_3_mape_negativo_75,futuro_3_mape_negativo_95,futuro_3_count_negativo,futuro_4_mape_positivo_mean,futuro_4_mape_positivo_5,futuro_4_mape_positivo_25,futuro_4_mape_positivo_50,futuro_4_mape_positivo_75,futuro_4_mape_positivo_95,futuro_4_count_positivo,futuro_4_mape_negativo_mean,futuro_4_mape_negativo_5,futuro_4_mape_negativo_25,futuro_4_mape_negativo_50,futuro_4_mape_negativo_75,futuro_4_mape_negativo_95,futuro_4_count_negativo,futuro_5_mape_positivo_mean,futuro_5_mape_positivo_5,futuro_5_mape_positivo_25,futuro_5_mape_positivo_50,futuro_5_mape_positivo_75,futuro_5_mape_positivo_95,futuro_5_count_positivo,futuro_5_mape_negativo_mean,futuro_5_mape_negativo_5,futuro_5_mape_negativo_25,futuro_5_mape_negativo_50,futuro_5_mape_negativo_75,futuro_5_mape_negativo_95,futuro_5_count_negativo,futuro_6_mape_positivo_mean,futuro_6_mape_positivo_5,futuro_6_mape_positivo_25,futuro_6_mape_positivo_50,futuro_6_mape_positivo_75,futuro_6_mape_positivo_95,futuro_6_count_positivo,futuro_6_mape_negativo_mean,futuro_6_mape_negativo_5,futuro_6_mape_negativo_25,futuro_6_mape_negativo_50,futuro_6_mape_negativo_75,futuro_6_mape_negativo_95,futuro_6_count_negativo,futuro_7_mape_positivo_mean,futuro_7_mape_positivo_5,futuro_7_mape_positivo_25,futuro_7_mape_positivo_50,futuro_7_mape_positivo_75,futuro_7_mape_positivo_95,futuro_7_count_positivo,futuro_7_mape_negativo_mean,futuro_7_mape_negativo_5,futuro_7_mape_negativo_25,futuro_7_mape_negativo_50,futuro_7_mape_negativo_75,futuro_7_mape_negativo_95,futuro_7_count_negativo,futuro_8_mape_positivo_mean,futuro_8_mape_positivo_5,futuro_8_mape_positivo_25,futuro_8_mape_positivo_50,futuro_8_mape_positivo_75,futuro_8_mape_positivo_95,futuro_8_count_positivo,futuro_8_mape_negativo_mean,futuro_8_mape_negativo_5,futuro_8_mape_negativo_25,futuro_8_mape_negativo_50,futuro_8_mape_negativo_75,futuro_8_mape_negativo_95,futuro_8_count_negativo
CVCB3,4.439530849456787,0.7045517861843109,2.0720198154449463,3.7545734643936157,5.60843551158905,9.772698998451233,6,3.2178404331207275,0.41094327270984654,1.1510176956653595,2.014629364013672,4.081452131271362,7.709233236312864,4,6.82797908782959,2.145923042297363,3.656884551048279,4.853492259979248,9.9203519821167,12.775790596008298,7,4.93430757522583,3.398527717590332,3.7186975479125977,4.11890983581543,5.742218494415283,7.040865421295166,3,5.284127235412598,1.8144761085510255,2.8582377433776855,4.255307197570801,7.713480234146118,9.270594978332518,7,2.9834210872650146,0.49680534601211546,1.1480880975723267,1.9621914625167847,4.3081395626068115,6.184897947311401,3,6.898897647857666,2.829751670360565,4.402259409427643,7.730431795120239,9.390800714492798,10.001076698303223,6,5.768939971923828,1.390215426683426,1.7638145983219147,4.839918613433838,8.845043778419495,11.448293423652647,4,5.291045188903809,2.5315621495246887,3.9944308400154114,5.611260414123535,6.566800117492676,7.690850257873535,6,4.971714019775391,0.9073793709278107,2.1030222475528717,4.7745349407196045,7.643226981163025,9.312100291252134,4,5.166686058044434,1.0390807867050171,1.058484435081482,6.857978343963623,6.970552444458008,9.323858261108398,5,5.562178611755371,0.9895825505256652,2.327627420425415,4.506208419799805,8.343820571899414,11.251297378540038,5,3.8444321155548096,1.594710111618042,3.9899813532829285,4.154585123062134,4.302753210067749,5.329728126525879,6,6.566804885864258,0.15168704353272916,0.6641621738672256,6.665248870849609,12.567891836166382,12.844101285934448,4,2.2342848777770996,1.196400785446167,2.0049172043800354,2.361461043357849,2.590828537940979,3.094121670722961,4,3.7657177448272705,0.458577174693346,1.8299902081489563,3.13613498210907,4.538501501083374,8.582668781280518,6
USD_BRL,0.590469479560852,0.27237218618392944,0.39822179824113846,0.5233565419912338,0.6935337781906128,1.0463207215070724,6,1.3578163385391235,0.4280332982540131,0.898360937833786,1.5114046335220337,1.9708600044250488,2.0725756645202638,4,1.2659635543823242,0.6631397843360901,0.7061863541603088,0.786828339099884,1.809044361114502,2.262113666534424,5,1.5412089824676514,0.6564288854598999,1.0509122610092163,1.2751494646072388,1.432877540588379,2.9980140686035153,5,1.2166732549667358,0.434534478187561,0.7076730728149414,1.4607341289520264,1.6836186647415161,1.8287962198257446,5,1.556384563446045,0.22455285787582396,0.24176591634750366,0.6535337567329407,2.839181661605835,3.629589796066284,5,0.6928148865699768,0.11375204101204872,0.1467067077755928,0.6394030451774597,1.1979619562625885,1.3614987432956696,6,1.8270025253295898,0.3796102330088616,1.4072689414024353,2.2026888728141785,2.622422516345978,2.7484341263771057,4,1.2906739711761475,0.3371621549129486,0.8083427548408508,1.1952934265136719,2.0523831844329834,2.1528634548187258,5,1.0492666959762573,0.1507306255400181,0.5374297499656677,1.2288447618484497,1.5145941972732544,1.832046341896057,5,1.1552824974060059,0.7428170084953308,0.9067477583885193,1.1746230125427246,1.443795084953308,1.5282888174057008,5,0.943490207195282,0.5365302443504334,0.6960154175758362,0.8659379482269287,1.3073322772979736,1.3426716327667236,5,1.8822718858718872,0.47891339659690857,0.7156704962253571,1.893265962600708,2.5318628549575806,3.617477834224701,6,1.170716404914856,0.5339556366205216,0.5948599129915237,0.8379454910755157,1.413801908493042,2.273356199264526,4,2.7753169536590576,0.44364549964666367,1.0194748044013977,2.5968648195266724,4.489770948886871,5.342772722244263,6,1.9841617345809937,0.5508521765470505,1.766355812549591,2.2971287965774536,2.5149345993995667,2.9793171048164364,4
EUR_BRL,0.7929540276527405,0.2481984779238701,0.32357363402843475,0.8746230006217957,1.137645423412323,1.4509131312370298,7,1.7105941772460938,0.4171119809150696,1.0738862752914429,1.8948540687561035,2.439432144165039,2.8750946044921872,3,1.0493181943893433,0.2183554619550705,0.6136963665485382,0.8777647018432617,1.3430547267198563,2.175017088651657,6,2.34647274017334,1.4223499774932862,1.7380506992340088,2.108991265296936,2.717413365840912,3.6030697703361505,4,1.614439606666565,0.6154020726680756,1.5139044523239136,1.6329052448272705,2.057011127471924,2.3934828758239743,5,1.5079622268676758,0.42452728748321533,1.1740566492080688,1.2501816749572754,1.3907510042190552,3.068291854858398,5,1.3092905282974243,0.18375922366976738,0.8246518522500992,1.4183300137519836,1.657181292772293,2.398774206638336,6,1.6502306461334229,0.60614413022995,1.0233177542686462,1.77512925863266,2.4020421504974365,2.519459104537964,4,1.6504063606262207,0.8726781904697418,1.342495083808899,1.580471158027649,2.020522892475128,2.4682551622390747,6,1.4129008054733276,0.3818006753921509,1.2105094194412231,1.7320993542671204,1.9344907104969025,1.9971228659152984,4,1.2211148738861084,0.42342777252197267,0.6868704557418823,0.6972314715385437,1.531891107559204,2.571989107131958,5,1.0338375568389893,0.18553621917963029,0.6596064567565918,0.7070663571357727,1.6824219226837158,1.9789442539215087,5,2.21644926071167,0.4367116689682007,1.0815485715866089,2.276820182800293,3.4583144187927246,3.883711338043213,5,2.3910250663757324,0.5463596105575561,1.5674265623092651,2.3696022033691406,3.782147169113159,3.9123145580291747,5,2.9765567779541016,1.3256571292877197,3.3092339038848877,3.5225212574005127,3.5556983947753906,3.6435945510864256,5,2.90063214302063,0.7358257293701171,1.6427969932556152,2.2563605308532715,4.64008092880249,5.29188756942749,5
GBP_BRL,0.8874925374984741,0.41714781522750854,0.5743979811668396,0.6392947435379028,0.799912691116333,1.7968002796173093,5,1.121800184249878,0.413027822971344,0.4737308621406555,1.1251152753829956,1.2673009634017944,2.1294617414474484,5,1.0168577432632446,0.3452151268720627,0.757574200630188,0.937248170375824,1.1179254651069641,1.8868555128574371,6,1.7005970478057861,0.7384280443191529,1.5082581639289856,1.8998385667800903,2.0921775698661804,2.3838283896446226,4,0.6062085032463074,0.181695793569088,0.20706456154584885,0.3718528747558594,0.5676190406084061,1.6991390466690053,7,2.2212464809417725,1.961717963218689,1.9805105924606323,2.0040013790130615,2.353359818458557,2.6328465700149537,3,0.71916264295578,0.11223071999847889,0.1382700689136982,0.5319191813468933,1.241531491279602,1.5835608541965485,6,1.5170103311538696,0.6129611372947693,0.6206714510917664,1.3136021494865417,2.209941029548645,2.705830979347229,4,1.3038747310638428,0.5587080895900727,1.219406247138977,1.5070092678070068,1.639509916305542,1.7358336925506592,5,0.999066174030304,0.1984450399875641,0.8402007818222046,1.0443966388702393,1.5144933462142944,1.5494856595993043,5,1.3454909324645996,0.33283108472824097,1.0979964435100555,1.4879354238510132,1.8865920305252075,1.9962275922298431,6,1.053137183189392,0.418365690112114,0.9099801629781723,1.1253288984298706,1.2684859335422516,1.5868403255939483,4,1.6729226112365723,0.1262544021010399,0.5022808015346527,1.4560571312904358,2.3459155559539795,3.8043662905693054,6,1.6534117460250854,0.9927673876285553,1.0352380573749542,1.26095712184906,1.8791308999061584,2.863492882251739,4,2.491220712661743,0.9533630251884461,1.881628155708313,2.1666743755340576,3.5434343814849854,4.023142671585083,5,1.7021195888519287,0.20914623737335206,0.7494975328445435,1.0457286834716797,2.8824708461761475,3.5835681438446043,5
USD_EUR,0.4755592942237854,0.19610360264778137,0.24296072125434875,0.3678582012653351,0.6004567742347717,0.9057964861392973,4,0.6379441022872925,0.08912397362291813,0.35501791536808014,0.6429954171180725,0.870828315615654,1.2142324447631836,6,0.5250445604324341,0.16024085879325867,0.46281155943870544,0.6005035936832428,0.6627365797758102,0.7842055648565291,4,0.426107794046402,0.018487634602934122,0.10495074093341827,0.26928790658712387,0.5285981968045235,1.162462279200554,6,0.5049299001693726,0.2563997618854046,0.38752102479338646,0.5494060516357422,0.6668149530887604,0.6911935150623322,4,0.39938902854919434,0.09437333606183529,0.16603492945432663,0.2555900812149048,0.6139918714761734,0.8846709579229355,6,0.3110412657260895,0.16158396005630493,0.2833782657980919,0.29248087108135223,0.3334553614258766,0.4856517016887665,6,0.746780514717102,0.33480547517538073,0.40618937462568283,0.5675992518663406,0.9081903994083405,1.4096093475818632,4,0.5667213201522827,0.36459347158670424,0.42546994239091873,0.45869170129299164,0.5999430567026138,0.9200905591249464,4,0.5284057259559631,0.18346645683050156,0.30457477271556854,0.4033724069595337,0.7284971848130226,1.0350434631109238,6,0.5297816395759583,0.2589525401592255,0.36365458369255066,0.6303588151931763,0.6418049335479736,0.7526113986968994,5,0.4635009169578552,0.1919515997171402,0.42787423729896545,0.4461882710456848,0.6375204920768738,0.6658644080162048,5,0.45960333943367004,0.19064605981111526,0.2824561223387718,0.4609811455011368,0.5611430406570435,0.7773580998182297,6,0.6981302499771118,0.2835639238357544,0.5201865434646606,0.6462382376194,0.8241819590330124,1.1853454440832136,4,0.8947164416313171,0.2329380214214325,0.428343802690506,0.7509756088256836,1.3061093091964722,1.7044757604599,5,0.5176807641983032,0.11790408492088318,0.28195980191230774,0.5000743269920349,0.5981465578079224,1.024695611000061,5
USD_GBP,0.5809438228607178,0.11471313238143921,0.20677030086517334,0.33746393769979477,0.7116374671459198,1.3880463480949399,4,0.786564826965332,0.2848171964287758,0.42843078076839447,0.7576114237308502,1.1867450773715973,1.2940608263015747,6,0.8146935105323792,0.262316957116127,0.5078176409006119,0.8146935105323792,1.1215693652629852,1.36707004904747,2,0.6159065961837769,0.14682168401777745,0.38878433406352997,0.5423194915056229,0.8130834847688675,1.2202294051647185,8,0.5807207822799683,0.13287108540534973,0.3608529567718506,0.6458303332328796,0.8331433832645416,0.9829938232898712,3,0.5898686647415161,0.14286379665136337,0.3458202928304672,0.5756036043167114,0.7729878127574921,1.0629499554634092,7,0.33283770084381104,0.12510326653718948,0.17744167149066925,0.2428646683692932,0.4432472288608551,0.6035532772541046,3,0.6000080704689026,0.1833424523472786,0.3706020712852478,0.5361384153366089,0.7874172925949097,1.1374179720878599,7,0.3616976737976074,0.22953640669584274,0.3215729221701622,0.4366185665130615,0.4392829090356827,0.4414143830537796,3,0.6115805506706238,0.2287836104631424,0.4582354873418808,0.6537311673164368,0.7658300697803497,0.9756570160388945,7,0.6679805517196655,0.10678588151931764,0.2901979088783264,0.5360319912433624,0.9138146191835403,1.4139031559228894,4,0.5223515629768372,0.18635962903499603,0.25546277314424515,0.2644876092672348,0.8081927597522736,1.1465497761964798,6,0.6057307720184326,0.14616361260414124,0.23979634791612625,0.3945353031158447,0.8698805123567581,1.4214303135871884,8,0.4856477677822113,0.24711493849754335,0.3531295359134674,0.4856477677822113,0.6181660145521164,0.7241806119680404,2,1.0913299322128296,0.38466766476631165,0.4185692071914673,1.1046711206436157,1.8149951696395874,1.9214381933212281,9,0.46343255043029785,0.46343255043029785,0.46343255043029785,0.46343255043029785,0.46343255043029785,0.46343255043029785,1
USD_JPY,0.7461763620376587,0.24724266529083253,0.3955209255218506,0.7168799638748169,1.1605206727981567,1.230333924293518,5,0.5559170842170715,0.06300473660230636,0.10261037200689316,0.38707104325294495,0.38737115263938904,1.5570177316665648,5,0.9065546989440918,0.343602754175663,0.63620425760746,0.7805501818656921,1.0312301367521286,1.7136285603046417,6,0.49027058482170105,0.10868068970739841,0.131771357730031,0.3934500217437744,0.7519492506980896,1.0074092745780943,4,0.5683946013450623,0.23930955827236175,0.29522809386253357,0.3199320137500763,0.49476443231105804,1.472394311428069,7,0.6195825338363647,0.31402665972709654,0.44303688406944275,0.6042996644973755,0.7884867191314697,0.935836362838745,3,0.5215648412704468,0.05369149800390005,0.19622281938791275,0.6325500309467316,0.795364111661911,0.8943172991275787,6,0.4249171018600464,0.06532969400286676,0.3002781644463539,0.4078555554151535,0.5324945002794266,0.8083907037973402,4,0.13317251205444336,0.077534881234169,0.09303699433803558,0.13108006492257118,0.17121558636426926,0.19173958152532578,4,0.31930187344551086,0.07705294340848923,0.15386825799942017,0.2544024810194969,0.4862208664417267,0.6362764835357666,6,0.09122010320425034,0.021938222460448742,0.025191395543515682,0.029257861897349358,0.1262676864862442,0.20387554466724395,3,0.4969863295555115,0.0807679645717144,0.132170420140028,0.5779176950454712,0.7959776520729065,0.9257588326930999,7,0.16444368660449982,0.07396415621042252,0.1269897297024727,0.1932716965675354,0.21631167083978653,0.23474365025758742,3,0.6022664308547974,0.02281674910336733,0.07695435360074043,0.4120374619960785,1.0265926122665405,1.4218891739845272,7,1.1256804466247559,0.16329299211502077,0.3609452396631241,0.4433407485485077,1.2080759704113007,3.043343424797057,4,0.7918655276298523,0.09176816046237946,0.32587090134620667,0.9050489068031311,1.2550876438617706,1.3617635667324066,6
EUR_USD,0.5283605456352234,0.2062542885541916,0.4434274882078171,0.5929602086544037,0.6306782513856888,0.7635107040405273,6,0.5810583233833313,0.3188215747475624,0.507995255291462,0.6578990817070007,0.7309621125459671,0.7357178837060928,4,0.3993450105190277,0.07665670886635781,0.14587756991386414,0.17705275118350983,0.5188990235328674,0.9802151799201965,5,0.3791065216064453,0.08690267205238342,0.24799206852912903,0.3373573124408722,0.49667736887931824,0.7128358781337738,5,0.5670731663703918,0.2654790312051773,0.4861850291490555,0.5964842736721039,0.6773724257946014,0.8274918019771575,4,0.41331467032432556,0.08435539156198502,0.24188753962516785,0.3871094435453415,0.5129425302147865,0.8207128494977951,6,0.6670196056365967,0.21780188009142876,0.30008476600050926,0.6994024515151978,1.0663372576236725,1.07090123295784,4,0.45714330673217773,0.16697047650814056,0.34217068552970886,0.370125487446785,0.5684511438012123,0.8512801826000214,6,0.6318857073783875,0.4545107901096344,0.4638039171695709,0.5310485363006592,0.8288448452949524,0.8726040005683899,5,0.3922659456729889,0.24864023327827453,0.2574268877506256,0.4713709354400635,0.4777199625968933,0.502238643169403,5,0.614205002784729,0.12780370563268661,0.1505792960524559,0.46404916048049927,0.9738611876964569,1.3451009690761566,6,0.5928052067756653,0.16585369855165483,0.2815801277756691,0.5309016704559326,0.8421267420053482,1.1064216405153273,4,0.5845820307731628,0.14700238406658173,0.4156038537621498,0.7339864373207092,0.7853168696165085,0.8266853392124176,6,0.4680885970592499,0.19212433993816375,0.3342087119817734,0.521760031580925,0.6556399017572403,0.6689127951860427,4,0.6098508834838867,0.2839586682617664,0.4289967156946659,0.6447677612304688,0.8256219178438187,0.8868594318628311,4,0.7056090235710144,0.0739235132932663,0.1771538108587265,0.5218538045883179,0.7886332273483276,1.8486293256282806,6
GBP_USD,0.6185596585273743,0.18110950589179994,0.35295651853084564,0.691595733165741,0.9050708413124084,0.9800403118133545,7,0.7524029612541199,0.5902711749076843,0.5924996733665466,0.5952852964401245,0.8337473273277283,1.0245169520378112,3,0.6969802379608154,0.21280854567885402,0.5579444393515587,0.8323873281478882,0.9005991369485855,0.9460233211517334,8,1.3709044456481934,0.7311990976333618,1.0155125856399536,1.3709044456481934,1.726296305656433,2.0106097936630247,2,0.7039614319801331,0.15635450929403305,0.43826478719711304,0.665245771408081,0.8752502501010895,1.3452243804931636,7,0.7682386040687561,0.3233777344226837,0.5273694097995758,0.7823590040206909,1.0161680579185486,1.2032153010368347,3,0.38320663571357727,0.14719884134829045,0.27542176097631454,0.39082153141498566,0.483748197555542,0.61513070166111,8,0.08847540616989136,0.05846174918115139,0.07180115394294262,0.08847540989518166,0.10514966584742069,0.11848907060921192,2,0.4505217671394348,0.1415168672800064,0.20846331119537354,0.4616207480430603,0.6184720993041992,0.8189727008342741,7,0.39122506976127625,0.24942805767059326,0.349285364151001,0.4741069972515106,0.4746057391166687,0.47500473260879517,3,0.39367422461509705,0.04142286442220211,0.13633221201598644,0.2701729089021683,0.6621488258242607,0.8825886100530624,6,0.4823704659938812,0.07994699627161025,0.16396133601665497,0.3266407698392868,0.6450498998165131,1.1028155028820035,4,0.5849276781082153,0.19950998574495316,0.227108396589756,0.5599845051765442,0.9178037345409393,1.0052657067775725,4,0.7829368114471436,0.2458861768245697,0.4501504972577095,0.8214366734027863,1.120597779750824,1.2718211710453033,6,0.24297435581684113,0.1678971081972122,0.22022666037082672,0.28563860058784485,0.287054181098938,0.2881866455078125,3,1.1749770641326904,0.5291824877262116,0.6767458021640778,0.9904354810714722,1.65829998254776,1.9781635642051696,7
AUD_USD,0.6681289076805115,0.2750592529773712,0.3913438022136688,0.48230552673339844,0.9013463854789734,1.2359978079795837,5,0.498444139957428,0.21976690292358397,0.355849027633667,0.4218094050884247,0.46838825941085815,0.9420195937156677,5,0.5845587253570557,0.16830483675003052,0.33414724469184875,0.4738520681858063,0.8444955050945282,1.1164772033691406,8,0.5355680584907532,0.1370360255241394,0.31416136026382446,0.5355680584907532,0.7569747269153595,0.9341000616550446,2,0.7479159832000732,0.19739605188369752,0.6207161545753479,0.6916564702987671,0.7278540730476379,1.4318006157875058,5,0.4020593762397766,0.06116296490654349,0.27643659710884094,0.2913452982902527,0.44808605313301086,0.8792845845222472,5,0.8204226493835449,0.033529952540993696,0.13923965394496918,0.7091183662414551,0.8521179556846619,2.08605146408081,5,0.4118170738220215,0.1099238634109497,0.26926445960998535,0.37882450222969055,0.5077223777770996,0.7680926322937012,5,0.6527823209762573,0.1513179659843445,0.3882755637168884,0.5699008107185364,0.6003631949424744,1.4107075691223143,5,0.4299468994140625,0.2659901440143585,0.3728139102458954,0.4326336681842804,0.5000344514846802,0.5839815855026245,5,1.1480549573898315,0.30046242773532866,0.6969078779220581,1.1924647092819214,1.6214068531990051,1.9645605683326721,3,0.4458778202533722,0.2048696205019951,0.2699772119522095,0.42505520582199097,0.5732129216194153,0.7616111874580381,7,0.45363324880599976,0.27340937703847884,0.3232063576579094,0.4195170998573303,0.5499439984560013,0.6816197544336318,4,0.6141674518585205,0.03808094002306461,0.18374710530042648,0.5164537131786346,0.7378261387348175,1.5087610483169556,6,0.3838602900505066,0.03948690593242646,0.14159516990184784,0.19821618497371674,0.4404813200235367,0.9881354570388791,4,1.1651862859725952,0.7416388392448425,0.8611422479152679,1.1562021970748901,1.4433513283729553,1.6164675652980804,6
