data_hoje,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,hoje,futuro_1,futuro_2,futuro_3,futuro_4,futuro_5,futuro_6,futuro_7,futuro_8
2026-01-26 13:53:37,8.460000038146973,8.359999656677246,8.399999618530273,8.8100004196167,8.960000038146973,9.369999885559082,9.300000190734863,9.299491882324219,9.338539123535156,9.320372581481934,9.300710678100586,9.29438304901123,9.288177490234375,9.186101913452148,9.216643333435059
