data_hoje,p_6,p_5,p_4,p_3,p_2,p_1,hoje,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8
2026-01-26 19:00:53,6.226650238037109,6.216000080108643,6.242197036743164,6.297228813171387,6.203474044799805,6.203474044799805,6.267399787902832,6.2649736404418945,6.255125522613525,6.251396656036377,6.256381034851074,6.269290924072266,6.280189037322998,6.271727085113525,6.270680904388428
