data_hoje,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,hoje,futuro_1,futuro_2,futuro_3,futuro_4,futuro_5,futuro_6,futuro_7,futuro_8
2026-01-26 15:56:00,0.299703985452652,0.307904988527298,0.30688101053237915,0.3041119873523712,0.30340999364852905,0.28617700934410095,0.2960158884525299,0.2962816059589386,0.29541099071502686,0.2962522804737091,0.29409003257751465,0.2936893403530121,0.29571396112442017,0.2956342399120331,0.29352128505706787
