data,f_1_real,f_1_datetime,f_2_real,f_2_datetime,f_3_real,f_3_datetime,f_4_real,f_4_datetime,f_5_real,f_5_datetime,f_6_real,f_6_datetime,f_7_real,f_7_datetime,f_8_real,f_8_datetime
2026-01-26 19:01:00,0.0008989999769255519,2026-01-27 00:00:00,,,0.0008992253569886088,2026-01-29 01:53:00,,,,,,,,,,
2026-01-27 21:39:00,,,0.0008992253569886088,2026-01-29 01:53:00,,,,,,,,,,,,
2026-01-28 11:25:00,0.0008992253569886088,2026-01-29 01:53:00,,,,,,,,,,,,,,
2026-01-29 01:33:00,,,,,,,,,,,,,,,,
