data_hoje,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,hoje,futuro_1,futuro_2,futuro_3,futuro_4,futuro_5,futuro_6,futuro_7,futuro_8
2026-01-26 14:07:00,1.8968919515609741,1.949450969696045,1.924347996711731,1.9242219924926758,1.9266730546951294,1.821653962135315,1.8546406030654907,1.8566954135894775,1.8399059772491455,1.8452246189117432,1.8708003759384155,1.8566651344299316,1.85944402217865,1.8666143417358398,1.8713573217391968
