data_hoje,p_6,p_5,p_4,p_3,p_2,p_1,hoje,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8
2026-01-27 22:15:52,6.24399995803833,6.242700099945068,6.241499900817871,6.231500148773193,6.248799800872803,6.237299919128418,6.235799789428711,6.237931728363037,6.236029148101807,6.2353291511535645,6.233328819274902,6.235076427459717,6.237261295318604,6.23834228515625,6.237918853759766
2026-01-28 18:10:51,6.193600177764893,6.206900119781494,6.224100112915039,6.224199771881104,6.213799953460693,6.21560001373291,6.21560001373291,6.217219352722168,6.216170310974121,6.21415376663208,6.20681095123291,6.210081100463867,6.206499099731445,6.209920406341553,6.2097368240356445
2026-01-29 01:45:51,6.206999778747559,6.208199977874756,6.213500022888184,6.219200134277344,6.2230000495910645,6.216899871826172,6.216800212860107,6.216046333312988,6.218096733093262,6.217389106750488,6.216935634613037,6.217020034790039,6.214884281158447,6.215664386749268,6.21321439743042
