data,f_1_real,f_1_datetime,f_2_real,f_2_datetime,f_3_real,f_3_datetime,f_4_real,f_4_datetime,f_5_real,f_5_datetime,f_6_real,f_6_datetime,f_7_real,f_7_datetime,f_8_real,f_8_datetime
2026-01-27 22:18:00,1.4888227,2026-01-27 23:00:00,1.4910909,2026-01-28 00:00:00,1.4830102,2026-01-28 01:00:00,1.4809715747833252,2026-01-28 02:00:00,1.4750776290893555,2026-01-28 03:00:00,1.474036693572998,2026-01-28 04:00:00,1.4801989793777466,2026-01-28 05:00:00,1.4856438636779785,2026-01-28 06:00:00
2026-01-28 13:24:00,1.4732736,2026-01-28 14:00:00,1.468516,2026-01-28 15:00:00,1.4678316,2026-01-28 15:33:00,,,,,,,,,,
