data,f_1_real,f_1_datetime,f_2_real,f_2_datetime,f_3_real,f_3_datetime,f_4_real,f_4_datetime,f_5_real,f_5_datetime,f_6_real,f_6_datetime,f_7_real,f_7_datetime,f_8_real,f_8_datetime
2026-01-27 22:13:31,17.1589,2026-01-27 23:00:00,17.16860008239746,2026-01-28 00:00:00,17.18589973449707,2026-01-28 01:00:00,17.195999145507812,2026-01-28 02:00:00,17.190000534057617,2026-01-28 03:00:00,17.180400848388672,2026-01-28 04:00:00,17.18000030517578,2026-01-28 05:00:00,17.17729949951172,2026-01-28 06:00:00
2026-01-28 18:16:05,17.22465,2026-01-28 19:00:00,17.193199157714844,2026-01-28 20:00:00,17.18600082397461,2026-01-28 21:00:00,17.18000030517578,2026-01-28 22:00:00,17.16550064086914,2026-01-28 23:00:00,17.159700393676758,2026-01-29 00:00:00,17.176000595092773,2026-01-29 01:00:00,17.177000045776367,2026-01-29 02:00:00
2026-01-29 01:47:54,17.177,2026-01-29 02:00:00,,,,,,,,,,,,,,
