data,f_1_real,f_1_datetime,f_2_real,f_2_datetime,f_3_real,f_3_datetime,f_4_real,f_4_datetime,f_5_real,f_5_datetime,f_6_real,f_6_datetime,f_7_real,f_7_datetime,f_8_real,f_8_datetime
2026-01-27 22:19:00,0.12187716,2026-01-27 23:00:00,0.12236901,2026-01-28 00:00:00,0.12219114,2026-01-28 01:00:00,0.12207724153995514,2026-01-28 02:00:00,0.12192966043949127,2026-01-28 03:00:00,0.12080768495798111,2026-01-28 04:00:00,0.121016725897789,2026-01-28 05:00:00,0.1216011792421341,2026-01-28 06:00:00
2026-01-28 13:25:00,0.12109368,2026-01-28 14:00:00,0.120522104,2026-01-28 15:00:00,0.12054965,2026-01-28 15:28:00,,,,,,,,,,
