data_hoje,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,hoje,futuro_1,futuro_2,futuro_3,futuro_4,futuro_5,futuro_6,futuro_7,futuro_8
2026-01-26 15:43:04,22.040000915527344,22.010000228881836,22.200000762939453,22.559999465942383,23.079999923706055,23.25,22.969999313354492,23.029081344604492,22.992231369018555,22.944536209106445,22.91023063659668,22.9551944732666,22.889646530151367,22.87270164489746,22.930307388305664
