data_hoje,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,hoje,futuro_1,futuro_2,futuro_3,futuro_4,futuro_5,futuro_6,futuro_7,futuro_8
2026-01-26 15:48:12,4616.2998046875,4588.39990234375,4759.60009765625,4831.7998046875,4908.7998046875,4976.2001953125,5080.7998046875,5085.23046875,5054.3857421875,5042.130859375,5083.609375,5085.7412109375,5138.4091796875,5102.48779296875,5073.0771484375
