data_hoje,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,hoje,futuro_1,futuro_2,futuro_3,futuro_4,futuro_5,futuro_6,futuro_7,futuro_8
2026-01-26 15:43:12,9.510000228881836,9.210000038146973,8.930000305175781,9.369999885559082,9.539999961853027,10.140000343322754,10.260000228881836,10.277070045471191,10.121068000793457,10.113710403442383,10.23747730255127,10.205757141113281,10.258237838745117,10.317502975463867,10.395100593566895
