data_hoje,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,hoje,futuro_1,futuro_2,futuro_3,futuro_4,futuro_5,futuro_6,futuro_7,futuro_8
2026-01-26 13:53:49,18.90999984741211,18.899999618530273,19.170000076293945,19.760000228881836,20.299999237060547,20.790000915527344,20.469999313354492,20.48920249938965,20.40364646911621,20.381328582763672,20.38614273071289,20.424184799194336,20.396940231323242,20.37990379333496,20.49870491027832
