data_hoje,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,hoje,futuro_1,futuro_2,futuro_3,futuro_4,futuro_5,futuro_6,futuro_7,futuro_8
2026-01-26 14:07:00,12.084134101867676,12.402188301086426,12.174766540527344,12.118390083312988,12.03725814819336,11.484868049621582,11.711824417114258,11.623042106628418,11.574495315551758,11.693137168884277,11.776663780212402,11.748123168945312,11.79268741607666,11.83930778503418,11.812363624572754
