data_hoje,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,hoje,futuro_1,futuro_2,futuro_3,futuro_4,futuro_5,futuro_6,futuro_7,futuro_8
2026-01-23 14:30:00,223.60000610351562,227.9199981689453,231.8300018310547,231.9199981689453,249.8000030517578,253.72999572753906,259.67999267578125,262.4606018066406,261.7277526855469,259.6112976074219,258.21636962890625,257.74359130859375,255.2864227294922,254.8302764892578,257.4189453125
