data_hoje,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,hoje,futuro_1,futuro_2,futuro_3,futuro_4,futuro_5,futuro_6,futuro_7,futuro_8
2026-01-26 14:08:00,0.5533030033111572,0.5937730073928833,0.5787249803543091,0.589028000831604,0.5849130153656006,0.5623390078544617,0.5785127282142639,0.5765423774719238,0.5814633369445801,0.5792614221572876,0.5778098702430725,0.5783884525299072,0.5758221745491028,0.5700905323028564,0.5653693079948425
